3640697922.494	19.362	229.335	64.561	7.323
3640697922.494	38.309	-23.843	1.277	0.834
3640697922.494	40.308	324.031	22.223	4.322
3640697922.494	71.494	340.800	34.925	5.332
3640697922.494	74.742	349.693	32.915	5.275
3640697922.494	78.385	390.421	31.508	4.605
3640697922.494	102.123	423.170	14.367	3.901
3640697922.494	125.961	221.584	19.506	3.979
3640697922.494	186.853	286.231	28.587	4.768
3640697922.494	227.898	245.480	46.677	5.415
3640697922.494	288.153	324.683	38.232	4.842
3640697922.494	318.143	319.323	14.343	3.260
3640697922.494	369.685	412.736	30.659	5.164
3640697922.494	372.259	317.706	19.241	3.633
3640697922.494	398.154	296.282	31.373	5.105
3640697922.494	409.328	448.084	21.025	3.975
3640697922.494	421.341	394.575	20.531	3.932
3640697922.494	432.070	335.814	29.539	4.409
3640697922.494	453.665	453.138	25.991	4.541
3640697922.494	467.619	321.818	20.346	3.422
3640697922.494	473.389	324.065	16.065	3.793
3640697922.494	485.638	302.889	46.125	5.391
3640697922.539	10.800	322.599	12.858	2.861
3640697922.539	42.545	388.657	37.947	5.368
3640697922.539	44.788	347.947	28.940	4.572
3640697922.539	45.495	336.989	23.896	4.077
3640697922.539	70.050	423.237	16.056	3.257
3640697922.539	93.593	222.023	17.304	3.152
3640697922.539	154.907	284.993	45.015	5.494
3640697922.539	199.981	244.800	42.394	5.014
3640697922.539	258.140	323.537	47.168	5.915
3640697922.539	281.794	320.078	11.001	3.209
3640697922.539	336.614	-21.171	2.326	1.038
3640697922.539	339.532	413.835	31.096	4.960
3640697922.539	342.037	318.432	20.300	4.103
3640697922.539	368.970	-19.566	1.056	0.732
3640697922.539	369.489	298.716	29.612	5.186
3640697922.539	372.288	-20.512	1.267	0.523
3640697922.539	376.061	-20.453	0.634	0.866
3640697922.539	380.951	-20.330	0.845	0.695
3640697922.539	385.790	447.891	31.762	5.012
3640697922.539	390.886	393.918	15.957	3.471
3640697922.539	399.158	336.848	37.602	5.182
3640697922.539	425.033	454.647	47.228	6.228
3640697922.539	439.951	323.954	51.989	4.921
3640697922.539	458.555	303.099	38.843	4.551
3640697922.584	-5.462	331.928	48.485	6.135
3640697922.584	8.100	421.890	17.971	3.186
3640697922.584	28.180	219.881	19.550	3.383
3640697922.584	93.309	283.738	35.810	5.160
3640697922.584	122.130	-22.183	0.850	0.959
3640697922.584	142.908	241.931	39.607	4.820
3640697922.584	199.698	322.756	42.612	5.404
3640697922.584	217.731	318.810	19.411	4.099
3640697922.584	258.512	-20.680	0.635	0.699
3640697922.584	281.196	414.841	30.613	5.280
3640697922.584	282.813	318.773	21.793	3.890
3640697922.584	311.674	302.853	26.294	4.415
3640697922.584	322.666	391.626	18.071	4.205
3640697922.584	332.737	336.019	28.871	4.940
3640697922.584	337.179	-20.813	0.529	0.722
3640697922.584	338.866	446.405	25.958	4.320
3640697922.584	359.865	-20.403	1.479	0.667
3640697922.584	366.230	454.376	35.936	5.350
3640697922.584	378.994	325.547	19.234	3.956
3640697922.584	381.951	331.027	12.959	3.028
3640697922.584	401.914	302.710	49.765	5.265
3640697922.629	-6.879	217.351	25.066	4.020
3640697922.629	64.491	283.891	51.536	6.175
3640697922.629	113.863	239.680	40.478	4.955
3640697922.629	124.970	-22.077	0.531	0.490
3640697922.629	168.556	321.825	34.030	5.470
3640697922.629	184.581	318.586	21.106	3.952
3640697922.629	208.064	-22.055	1.484	0.997
3640697922.629	251.852	413.163	35.026	5.416
3640697922.629	252.583	318.836	24.953	4.452
3640697922.629	282.993	304.327	26.729	4.763
3640697922.629	290.289	390.228	20.280	4.122
3640697922.629	300.081	335.143	28.265	4.371
3640697922.629	314.114	444.832	23.888	4.190
3640697922.629	334.118	452.006	36.069	5.315
3640697922.629	349.257	329.560	57.837	4.931
3640697922.629	368.419	-19.774	1.901	1.115
3640697922.629	370.957	-20.369	0.951	0.697
3640697922.629	372.759	302.141	39.546	4.584
3640697922.629	478.806	297.113	51.150	4.314
3640697922.629	476.661	502.627	5.396	1.803
3640697922.629	485.992	303.626	31.201	4.586
3640697922.674	5.474	282.328	23.639	4.305
3640697922.674	58.075	233.460	37.580	4.510
3640697922.674	106.430	320.377	45.437	5.823
3640697922.674	120.877	317.128	15.668	3.831
3640697922.674	167.734	-21.259	0.531	0.723
3640697922.674	189.029	318.584	16.274	3.221
3640697922.674	190.875	408.252	35.183	5.055
3640697922.674	207.613	-22.185	2.544	1.096
3640697922.674	223.497	385.579	15.496	3.279
3640697922.674	225.820	306.143	32.848	5.479
3640697922.674	232.801	332.391	39.318	5.227
3640697922.674	263.159	439.616	23.709	4.158
3640697922.674	275.338	451.913	47.597	5.640
3640697922.674	286.854	334.367	54.977	4.802
3640697922.674	314.974	301.048	42.321	4.889
3640697922.674	421.996	303.200	57.476	5.186
3640697922.674	423.241	292.916	15.889	3.286
3640697922.674	429.110	502.717	6.024	2.037
3640697922.674	448.540	318.709	19.834	4.065
3640697922.674	462.503	488.266	13.395	2.830
3640697922.674	476.661	359.851	8.023	2.593
3640697922.674	479.139	287.001	18.273	3.967
3640697922.719	31.435	231.039	32.006	4.113
3640697922.719	76.726	318.293	34.102	4.709
3640697922.719	90.159	314.998	15.364	3.491
3640697922.719	121.725	-22.223	1.168	0.684
3640697922.719	160.307	317.493	19.857	3.532
3640697922.719	163.908	407.237	39.815	5.918
3640697922.719	192.194	384.241	14.041	3.288
3640697922.719	195.352	306.563	22.893	4.087
3640697922.719	200.474	331.673	32.422	4.748
3640697922.719	237.814	436.618	17.976	3.379
3640697922.719	243.177	453.272	50.867	6.402
3640697922.719	252.601	335.320	40.660	4.166
3640697922.719	285.513	300.087	48.115	5.208
3640697922.719	336.801	-21.274	3.065	1.301
3640697922.719	359.061	-20.397	0.951	0.976
3640697922.719	389.748	306.960	30.324	4.497
3640697922.719	394.289	300.174	37.229	5.652
3640697922.719	394.825	291.555	27.196	4.764
3640697922.719	405.707	502.052	10.912	2.835
3640697922.719	417.802	319.391	20.370	3.783
3640697922.719	436.519	486.693	19.741	2.895
3640697922.719	446.203	286.955	14.316	3.233
3640697922.719	449.837	360.940	14.388	3.389
3640697922.764	9.527	316.239	41.113	5.571
3640697922.764	30.401	308.955	21.289	4.477
3640697922.764	96.531	314.457	18.414	3.361
3640697922.764	103.146	403.580	39.033	5.835
3640697922.764	124.730	377.545	25.715	4.498
3640697922.764	135.296	304.185	35.755	5.393
3640697922.764	136.726	329.342	33.836	4.995
3640697922.764	173.782	453.878	34.416	4.928
3640697922.764	181.919	339.148	19.835	4.106
3640697922.764	190.191	333.930	27.390	4.081
3640697922.764	189.745	433.068	35.576	5.211
3640697922.764	207.208	-22.202	1.060	0.733
3640697922.764	227.988	296.786	41.778	4.856
3640697922.764	328.194	309.895	37.377	5.260
3640697922.764	336.049	288.539	23.149	4.136
3640697922.764	337.408	-21.105	0.846	0.860
3640697922.764	341.086	298.100	34.866	5.385
3640697922.764	355.648	321.945	35.144	5.318
3640697922.764	357.330	501.526	10.404	3.060
3640697922.764	377.954	289.008	17.371	3.892
3640697922.764	383.589	486.314	16.956	3.335
3640697922.764	393.988	360.715	20.251	3.934
3640697922.764	467.937	300.426	20.359	3.868
3640697922.764	483.670	431.999	18.921	3.525
3640697922.764	487.191	405.236	16.542	3.249
3640697922.764	489.838	326.463	19.603	3.543
3640697922.809	33.595	308.439	18.759	3.223
3640697922.809	38.242	398.658	26.799	4.570
3640697922.809	57.120	373.137	14.613	3.309
3640697922.809	73.954	324.607	26.836	4.029
3640697922.809	78.411	297.690	36.755	5.419
3640697922.809	92.853	-21.938	1.275	0.819
3640697922.809	109.641	457.931	51.220	6.429
3640697922.809	116.677	338.326	17.867	3.843
3640697922.809	129.052	331.560	41.301	5.643
3640697922.809	142.456	429.571	28.075	4.285
3640697922.809	171.383	293.070	43.201	4.367
3640697922.809	261.561	311.845	31.978	4.488
3640697922.809	276.587	285.748	20.034	3.777
3640697922.809	289.266	297.238	26.416	4.707
3640697922.809	292.767	323.474	26.603	4.289
3640697922.809	303.659	498.851	13.230	3.582
3640697922.809	311.241	293.057	14.880	3.745
3640697922.809	330.118	484.456	19.789	3.976
3640697922.809	337.325	-20.861	0.846	1.016
3640697922.809	337.776	361.252	17.036	3.858
3640697922.809	367.878	-19.892	0.739	0.698
3640697922.809	372.146	-20.460	2.007	0.734
3640697922.809	404.033	309.467	19.023	3.908
3640697922.809	426.868	404.845	15.418	3.654
3640697922.809	434.070	433.636	18.941	3.953
3640697922.809	443.510	326.744	26.303	4.780
3640697922.854	3.531	306.329	20.565	3.512
3640697922.854	6.966	395.878	27.240	4.892
3640697922.854	22.394	370.981	21.149	4.073
3640697922.854	43.942	320.769	47.185	5.841
3640697922.854	50.657	293.569	28.983	4.550
3640697922.854	68.578	501.840	1.361	1.017
3640697922.854	76.106	458.652	35.220	5.333
3640697922.854	82.096	336.562	18.828	4.053
3640697922.854	100.039	330.118	39.962	5.721
3640697922.854	118.466	428.605	20.858	3.646
3640697922.854	144.351	290.380	53.749	5.408
3640697922.854	229.321	312.403	34.099	4.880
3640697922.854	243.709	284.119	22.674	3.795
3640697922.854	261.059	297.351	19.090	3.752
3640697922.854	262.891	324.447	26.934	4.360
3640697922.854	272.011	496.112	16.055	3.614
3640697922.854	276.026	294.497	15.101	3.471
3640697922.854	303.463	484.244	25.429	4.548
3640697922.854	308.348	359.435	19.035	4.209
3640697922.854	367.323	-19.873	0.634	0.866
3640697922.854	372.106	313.467	25.728	4.436
3640697922.854	394.491	404.890	22.518	3.878
3640697922.854	405.719	434.947	19.681	4.129
3640697922.854	417.259	327.982	29.451	4.647
3640697922.854	485.597	226.602	22.278	3.862
3640697922.899	-3.023	286.691	37.255	5.309
3640697922.899	10.541	459.167	41.148	5.888
3640697922.899	16.662	332.822	18.647	3.833
3640697922.899	20.545	500.760	10.377	2.308
3640697922.899	38.102	-23.867	1.809	0.998
3640697922.899	42.681	326.154	19.377	3.418
3640697922.899	68.305	425.921	27.494	4.614
3640697922.899	89.749	284.737	40.657	4.217
3640697922.899	93.058	-21.831	0.744	0.700
3640697922.899	103.546	-22.530	1.913	0.832
3640697922.899	168.472	312.114	42.024	5.756
3640697922.899	167.637	-21.227	0.637	0.881
3640697922.899	178.850	283.617	33.114	5.205
3640697922.899	200.087	323.954	27.287	4.438
3640697922.899	205.293	296.566	38.964	3.650
3640697922.899	211.287	493.950	12.319	3.346
3640697922.899	249.300	357.304	17.386	3.946
3640697922.899	250.768	482.402	13.460	3.387
3640697922.899	297.597	-21.359	3.386	1.252
3640697922.899	311.098	321.449	29.002	4.634
3640697922.899	334.072	405.413	26.097	4.350
3640697922.899	337.199	-20.967	1.480	1.370
3640697922.899	347.937	436.743	21.790	3.905
3640697922.899	365.251	328.086	26.871	4.241
3640697922.899	368.939	-19.697	0.528	0.489
3640697922.899	376.449	-20.483	0.528	0.721
3640697922.899	430.043	227.388	25.970	4.107
3640697922.899	454.432	332.581	21.910	3.971
3640697922.899	469.840	248.232	38.374	5.025
3640697922.899	490.771	324.050	7.821	2.224
3640697922.899	490.398	391.671	8.013	1.914
3640697922.944	-2.768	500.247	17.933	3.588
3640697922.944	13.297	323.621	26.030	3.887
3640697922.944	41.632	425.608	23.311	3.915
3640697922.944	62.733	282.219	55.229	5.475
3640697922.944	123.380	-22.270	3.292	0.709
3640697922.944	135.623	310.986	31.963	4.645
3640697922.944	143.364	283.714	27.775	4.753
3640697922.944	166.726	322.846	20.796	4.241
3640697922.944	167.521	-21.205	0.743	0.659
3640697922.944	174.408	297.448	32.684	4.924
3640697922.944	180.957	293.148	20.493	4.175
3640697922.944	179.647	492.700	13.268	3.581
3640697922.944	221.255	354.951	14.463	3.389
3640697922.944	222.197	481.428	19.943	3.538
3640697922.944	258.404	-20.790	0.635	0.880
3640697922.944	282.762	324.584	24.723	4.218
3640697922.944	301.707	404.385	24.550	3.964
3640697922.944	319.412	436.825	12.206	2.952
3640697922.944	338.775	328.589	25.945	4.313
3640697922.944	400.141	227.539	34.475	5.242
3640697922.944	432.227	332.261	29.646	4.987
3640697922.944	444.543	249.815	37.243	5.028
3640697922.944	465.363	324.055	13.981	3.083
3640697922.944	467.598	395.141	29.255	4.104
3640697922.944	476.190	357.348	27.720	4.236
3640697922.989	7.962	275.517	40.319	4.365
3640697922.989	70.833	308.527	35.380	5.000
3640697922.989	70.470	281.335	21.077	4.168
3640697922.989	103.808	320.558	23.141	3.854
3640697922.989	118.211	299.377	35.563	5.137
3640697922.989	120.585	284.654	19.683	3.952
3640697922.989	119.349	492.235	14.751	3.851
3640697922.989	122.050	-22.265	0.637	0.869
3640697922.989	124.863	-22.187	0.956	0.548
3640697922.989	161.222	349.373	17.424	4.016
3640697922.989	170.674	479.790	22.162	4.144
3640697922.989	230.537	327.675	25.064	4.408
3640697922.989	235.784	400.568	23.542	4.500
3640697922.989	266.585	432.919	22.563	4.257
3640697922.989	286.103	329.793	29.744	4.665
3640697922.989	337.179	-20.813	0.529	0.722
3640697922.989	338.290	228.511	26.127	4.244
3640697922.989	372.273	-20.555	1.479	0.667
3640697922.989	375.786	-20.712	0.739	0.658
3640697922.989	384.584	331.988	22.363	4.280
3640697922.989	392.244	253.224	39.481	5.152
3640697922.989	409.781	324.793	18.281	4.047
3640697922.989	416.956	398.078	36.581	4.768
3640697922.989	418.743	362.610	24.099	3.843
3640697922.989	468.363	348.247	33.883	5.032
3640697922.989	487.453	335.544	12.406	2.980
3640697923.034	-1.062	278.678	16.573	3.679
3640697923.034	6.751	305.986	33.429	5.149
3640697923.034	40.695	319.829	26.017	4.134
3640697923.034	53.121	490.485	13.621	3.758
3640697923.034	61.628	300.881	32.446	4.723
3640697923.034	62.312	275.883	17.605	3.974
3640697923.034	97.187	341.274	17.768	3.679
3640697923.034	119.344	478.968	18.315	3.699
3640697923.034	122.095	-22.148	0.743	0.923
3640697923.034	153.782	-20.984	0.531	0.807
3640697923.034	166.885	396.550	19.284	4.087
3640697923.034	181.565	327.994	24.566	4.195
3640697923.034	215.562	427.963	25.834	4.054
3640697923.034	232.761	329.555	27.892	4.609
3640697923.034	279.534	230.208	28.996	4.524
3640697923.034	336.039	329.447	32.536	5.023
3640697923.034	336.988	-21.142	2.114	1.239
3640697923.034	337.554	257.281	43.194	5.409
3640697923.034	348.404	324.062	14.017	3.031
3640697923.034	362.663	368.357	26.214	4.153
3640697923.034	363.936	400.162	30.779	4.320
3640697923.034	369.069	-19.761	0.528	0.546
3640697923.034	372.553	-20.470	1.373	0.629
3640697923.034	376.223	-20.550	1.056	1.138
3640697923.034	408.404	348.915	27.455	4.594
3640697923.034	412.264	-19.475	1.688	0.824
3640697923.034	433.926	339.656	18.368	3.654
3640697923.079	10.983	320.005	21.818	3.915
3640697923.079	20.250	489.269	11.534	3.205
3640697923.079	32.345	271.443	18.885	4.045
3640697923.079	35.230	301.553	24.980	4.102
3640697923.079	67.722	338.727	19.043	4.448
3640697923.079	92.920	478.246	21.677	3.659
3640697923.079	103.911	-22.541	0.850	0.498
3640697923.079	122.130	-22.183	0.850	0.959
3640697923.079	133.948	394.201	15.523	3.511
3640697923.079	157.717	325.741	25.631	4.095
3640697923.079	190.024	426.101	26.792	4.467
3640697923.079	205.956	329.369	31.266	4.566
3640697923.079	207.467	-22.167	1.060	0.839
3640697923.079	252.524	232.299	25.963	4.113
3640697923.079	309.524	259.669	38.182	4.942
3640697923.079	311.996	328.125	22.506	3.895
3640697923.079	316.994	324.676	22.087	4.203
3640697923.079	337.042	371.889	32.181	4.531
3640697923.079	337.298	-20.834	0.634	0.702
3640697923.079	336.893	400.703	32.989	4.358
3640697923.079	369.840	-20.073	4.225	0.864
3640697923.079	378.331	349.343	31.338	4.585
3640697923.079	408.989	341.885	15.766	3.528
3640697923.124	7.298	333.532	14.857	3.508
3640697923.124	34.522	477.397	13.212	2.876
3640697923.124	69.192	389.512	19.434	3.995
3640697923.124	111.497	322.661	24.082	3.852
3640697923.124	117.139	-22.102	0.850	0.636
3640697923.124	121.695	-22.323	2.230	0.921
3640697923.124	140.267	422.374	20.223	3.842
3640697923.124	154.764	330.066	31.511	4.659
3640697923.124	193.020	236.471	24.521	4.133
3640697923.124	252.566	264.428	37.175	4.715
3640697923.124	252.203	321.493	24.217	4.334
3640697923.124	258.501	-20.757	0.529	0.806
3640697923.124	263.778	330.292	36.465	5.678
3640697923.124	284.808	402.740	32.189	4.100
3640697923.124	287.867	375.708	26.670	3.694
3640697923.124	319.953	348.307	28.555	4.576
3640697923.124	337.017	-21.003	1.797	0.931
3640697923.124	358.842	345.260	13.796	3.152
3640697923.124	369.999	-20.116	4.753	0.903
3640697923.124	436.835	383.039	21.157	4.360
3640697923.124	457.204	313.883	23.174	4.495
3640697923.169	3.212	476.650	21.931	4.114
3640697923.169	37.194	388.523	23.128	4.233
3640697923.169	89.072	321.103	27.567	4.575
3640697923.169	114.925	420.873	17.405	3.762
3640697923.169	129.243	330.720	41.722	5.272
3640697923.169	163.642	237.701	28.537	4.658
3640697923.169	212.949	-21.482	0.954	0.987
3640697923.169	215.834	319.720	18.782	3.598
3640697923.169	224.565	266.665	44.235	5.544
3640697923.169	239.799	330.846	34.282	5.253
3640697923.169	257.826	404.078	40.364	4.713
3640697923.169	263.225	376.859	32.857	4.531
3640697923.169	294.046	346.935	36.108	5.607
3640697923.169	332.006	346.854	19.555	3.831
3640697923.169	336.517	-21.329	3.277	1.282
3640697923.169	376.385	-20.614	0.528	0.727
3640697923.169	400.993	385.827	22.215	4.849
3640697923.169	412.585	-19.275	0.633	0.702
3640697923.169	423.830	315.603	22.459	4.261
3640697923.169	470.086	424.846	15.602	3.185
3640697923.259	18.445	320.660	25.186	4.437
3640697923.259	38.186	417.226	20.797	3.694
3640697923.259	52.392	327.569	22.425	3.656
3640697923.259	75.701	239.819	25.742	4.217
3640697923.259	92.988	-21.801	0.638	0.576
3640697923.259	117.375	316.332	21.138	3.820
3640697923.259	121.984	-22.102	0.531	0.546
3640697923.259	141.713	270.581	43.785	5.535
3640697923.259	169.408	332.940	26.248	4.503
3640697923.259	181.393	399.984	36.561	4.539
3640697923.259	183.067	381.956	35.111	4.605
3640697923.259	210.005	341.951	36.181	5.517
3640697923.259	250.672	348.133	18.437	3.441
3640697923.259	258.404	-20.790	0.635	0.880
3640697923.259	304.936	394.559	24.659	4.781
3640697923.259	324.147	316.380	20.414	4.169
3640697923.259	336.272	-21.561	4.757	1.526
3640697923.259	338.905	-21.174	0.846	0.874
3640697923.259	393.362	432.921	14.792	3.278
3640697923.259	406.755	420.122	15.522	3.418
3640697923.259	413.335	296.819	18.922	4.145
3640697923.259	415.754	371.697	15.437	3.445
3640697923.259	465.341	246.386	28.549	4.809
3640697923.259	484.523	281.350	18.796	3.539
3640697923.304	-3.714	323.111	42.698	5.915
3640697923.304	19.048	238.450	21.550	4.070
3640697923.304	57.737	310.626	25.804	4.280
3640697923.304	86.236	271.127	55.851	6.247
3640697923.304	121.319	332.384	26.067	4.258
3640697923.304	121.995	-22.156	0.637	0.700
3640697923.304	123.113	381.076	33.480	4.556
3640697923.304	129.044	396.062	39.964	5.074
3640697923.304	152.182	339.065	34.235	5.221
3640697923.304	193.601	347.132	22.447	4.155
3640697923.304	208.297	-22.216	2.968	1.258
3640697923.304	211.098	-22.169	0.636	0.881
3640697923.304	236.366	394.393	16.116	3.289
3640697923.304	256.153	315.564	26.107	4.305
3640697923.304	337.191	-20.971	1.268	0.964
3640697923.304	341.482	420.091	16.066	3.555
3640697923.304	344.824	434.839	20.020	3.512
3640697923.304	346.474	369.673	18.596	3.767
3640697923.304	350.865	298.137	19.680	4.150
3640697923.304	403.620	246.580	32.149	4.645
3640697923.304	415.840	281.591	10.249	3.228
3640697923.304	471.075	273.102	37.822	5.878
3640697923.349	1.871	302.151	23.944	4.017
3640697923.349	29.912	269.490	44.949	5.146
3640697923.349	38.309	-23.734	0.638	0.703
3640697923.349	65.160	378.745	26.168	3.817
3640697923.349	73.447	394.599	36.864	4.822
3640697923.349	73.931	331.781	27.778	4.471
3640697923.349	95.353	337.310	27.655	4.578
3640697923.349	121.684	-22.248	1.699	0.733
3640697923.349	133.109	344.233	17.857	3.391
3640697923.349	172.893	392.540	28.401	4.908
3640697923.349	185.952	313.363	21.633	4.065
3640697923.349	277.533	416.801	13.060	2.952
3640697923.349	280.202	367.626	12.451	3.165
3640697923.349	289.552	300.374	22.745	4.213
3640697923.349	298.618	431.497	24.740	4.127
3640697923.349	343.045	246.273	30.619	4.769
3640697923.349	348.464	282.667	22.204	4.255
3640697923.349	411.745	274.302	23.120	4.369
3640697923.349	436.344	360.192	19.398	3.204
3640697923.349	437.039	278.100	11.813	3.013
3640697923.349	448.795	443.783	17.993	3.498
3640697923.394	1.261	268.811	36.321	4.863
3640697923.394	35.935	377.417	26.081	3.724
3640697923.394	38.182	-23.790	0.958	0.733
3640697923.394	45.266	393.949	30.687	4.259
3640697923.394	50.303	331.806	22.739	4.366
3640697923.394	67.616	336.201	29.567	4.715
3640697923.394	102.749	341.264	23.232	4.409
3640697923.394	142.703	390.487	17.200	3.822
3640697923.394	153.147	311.557	19.023	4.048
3640697923.394	245.049	366.836	15.183	3.447
3640697923.394	245.338	414.357	8.574	2.506
3640697923.394	260.766	302.166	23.912	4.508
3640697923.394	275.518	430.670	31.229	4.258
3640697923.394	314.033	247.055	28.225	4.283
3640697923.394	313.973	282.789	19.495	3.686
3640697923.394	378.697	274.450	22.613	4.083
3640697923.394	405.999	361.889	26.611	4.442
3640697923.394	406.657	280.126	13.808	3.508
3640697923.394	423.674	444.355	24.246	4.433
3640697923.439	-8.012	394.535	33.669	4.481
3640697923.439	1.610	333.581	19.390	3.238
3640697923.439	14.627	335.883	36.976	5.294
3640697923.439	45.471	337.617	20.632	3.654
3640697923.439	81.952	389.300	21.739	3.980
3640697923.439	89.066	309.155	22.945	3.985
3640697923.439	179.708	409.306	29.954	5.032
3640697923.439	179.748	363.702	13.004	2.946
3640697923.439	194.968	304.046	14.178	3.410
3640697923.439	206.659	-22.501	0.530	0.806
3640697923.439	229.476	426.807	28.337	4.599
3640697923.439	246.964	283.803	25.507	4.252
3640697923.439	256.638	248.550	32.882	4.781
3640697923.439	323.648	278.253	43.914	5.904
3640697923.439	336.922	-20.968	1.586	0.853
3640697923.439	344.256	283.655	9.741	2.709
3640697923.439	346.263	364.096	21.107	3.703
3640697923.439	369.433	-19.891	2.429	0.855
3640697923.439	374.615	443.650	18.231	3.438
3640697923.439	457.305	237.625	21.866	4.309
3640697923.439	479.292	403.915	30.177	4.287
3640697923.484	18.584	335.709	23.911	4.310
3640697923.484	49.960	388.553	23.227	4.213
3640697923.484	55.583	307.970	19.276	3.888
3640697923.484	145.246	360.672	22.567	3.856
3640697923.484	149.422	407.980	19.599	3.767
3640697923.484	162.700	304.389	17.236	3.539
3640697923.484	206.183	426.071	20.819	3.599
3640697923.484	213.651	283.421	23.320	3.898
3640697923.484	228.272	249.281	45.726	5.783
3640697923.484	291.623	280.521	45.410	6.167
3640697923.484	311.304	282.857	13.522	3.247
3640697923.484	318.269	363.945	11.501	2.604
3640697923.484	337.374	-20.877	0.529	0.546
3640697923.484	349.861	442.434	13.447	3.050
3640697923.484	368.395	-19.770	2.007	0.902
